#       # k              E            BS weight       TS weight
      0.2157146      1.7085431       0.0286691       0.0295401
      0.2588575      1.6823469       0.0286490       0.0295305
      0.3020004      1.6517644       0.0286214       0.0295144
      0.3451433      1.6169932       0.0285839       0.0294889
      0.3882862      1.5782694       0.0285335       0.0294501
      0.4314292      1.5358718       0.0284662       0.0293926
      0.4745721      1.4901276       0.0283771       0.0293096
      0.5177150      1.4414195       0.0282595       0.0291917
      0.5608579      1.3901952       0.0281051       0.0290265
      0.6040008      1.3369789       0.0279033       0.0287978
      0.6471437      1.2823856       0.0276408       0.0284843
      0.6902867      1.2271392       0.0273012       0.0280586
      0.7334296      1.1720927       0.0268649       0.0274862
      0.7765725      1.1182506       0.0263095       0.0267254
      0.8197154      1.0667896       0.0256116       0.0257300
      0.8628583      1.0190718       0.0247505       0.0244547
      0.9060012      0.9766386       0.0237144       0.0228685
      0.9491442      0.9411692       0.0225103       0.0209746
      0.9922871      0.9143861       0.0211737       0.0188350
      1.0354300      0.8978976       0.0197746       0.0165864
      1.0785729      0.8929913       0.0184128       0.0144298
      1.1217158      0.9004309       0.0171972       0.0125831
      1.1648587      0.9203281       0.0162172       0.0112135
      1.2080017      0.9521444       0.0155201       0.0103886
      1.2511446      0.9948198       0.0151056       0.0100737
      1.2942875      0.9948198       0.0151056       0.0100737
      1.3374304      0.9521444       0.0155201       0.0103886
      1.3805733      0.9203281       0.0162172       0.0112135
      1.4237162      0.9004309       0.0171972       0.0125831
      1.4668592      0.8929913       0.0184128       0.0144298
      1.5100021      0.8978976       0.0197746       0.0165864
      1.5531450      0.9143861       0.0211737       0.0188350
      1.5962879      0.9411692       0.0225103       0.0209746
      1.6394308      0.9766386       0.0237144       0.0228685
      1.6825737      1.0190718       0.0247505       0.0244547
      1.7257167      1.0667896       0.0256116       0.0257300
      1.7688596      1.1182506       0.0263095       0.0267254
      1.8120025      1.1720927       0.0268649       0.0274862
      1.8551454      1.2271392       0.0273012       0.0280586
      1.8982883      1.2823856       0.0276408       0.0284843
      1.9414312      1.3369789       0.0279033       0.0287978
      1.9845741      1.3901952       0.0281051       0.0290265
      2.0277171      1.4414195       0.0282595       0.0291917
      2.0708600      1.4901276       0.0283771       0.0293096
      2.1140029      1.5358718       0.0284662       0.0293926
      2.1571458      1.5782694       0.0285335       0.0294501
      2.2002887      1.6169932       0.0285839       0.0294889
      2.2434316      1.6517644       0.0286214       0.0295144
      2.2865746      1.6823469       0.0286490       0.0295305
      2.3297175      1.7085431       0.0286691       0.0295401
      2.3728604      1.7301905       0.0286835       0.0295455
      2.4160033      1.7471590       0.0286934       0.0295483
      2.4591462      1.7593492       0.0286998       0.0295495
      2.5022891      1.7666912       0.0287035       0.0295499
      2.5454321      1.7691431       0.0287046       0.0295500
 
      0.0000000      1.8202764       0.0294170       0.0300699
      0.0431429      1.8178219       0.0294149       0.0300683
      0.0862858      1.8104722       0.0294085       0.0300634
      0.1294287      1.7982682       0.0293974       0.0300546
      0.1725717      1.7812789       0.0293809       0.0300413
      0.2157146      1.7596017       0.0293581       0.0300220
      0.2588575      1.7333644       0.0293276       0.0299953
      0.3020004      1.7027262       0.0292877       0.0299587
      0.3451433      1.6678803       0.0292361       0.0299094
      0.3882862      1.6290570       0.0291697       0.0298431
      0.4314292      1.5865277       0.0290848       0.0297549
      0.4745721      1.5406096       0.0289765       0.0296377
      0.5177150      1.4916726       0.0288387       0.0294828
      0.5608579      1.4401477       0.0286636       0.0292784
      0.6040008      1.3865368       0.0284415       0.0290096
      0.6471437      1.3314263       0.0281604       0.0286570
      0.6902867      1.2755026       0.0278057       0.0281961
      0.7334296      1.2195706       0.0273602       0.0275966
      0.7765725      1.1645740       0.0268043       0.0268228
      0.8197154      1.1116150       0.0261179       0.0258348
      0.8628583      1.0619686       0.0252833       0.0245945
      0.9060012      1.0170820       0.0242902       0.0230752
      0.9491442      0.9785471       0.0231440       0.0212783
      0.9922871      0.9480274       0.0218743       0.0192536
      1.0354300      0.9271302       0.0205414       0.0171158
      1.0785729      0.9172254       0.0192337       0.0150405
      1.1217158      0.9192490       0.0180526       0.0132301
      1.1648587      0.9335499       0.0170879       0.0118559
      1.2080017      0.9598420       0.0163941       0.0110056
      1.2511446      0.9972811       0.0159808       0.0106682
      1.2942875      0.9972811       0.0159808       0.0106682
      1.3374304      0.9598420       0.0163941       0.0110056
      1.3805733      0.9335499       0.0170879       0.0118559
      1.4237162      0.9192490       0.0180526       0.0132301
      1.4668592      0.9172254       0.0192337       0.0150405
      1.5100021      0.9271302       0.0205414       0.0171158
      1.5531450      0.9480274       0.0218743       0.0192536
      1.5962879      0.9785471       0.0231440       0.0212783
      1.6394308      1.0170820       0.0242902       0.0230752
      1.6825737      1.0619686       0.0252833       0.0245945
      1.7257167      1.1116150       0.0261179       0.0258348
      1.7688596      1.1645740       0.0268043       0.0268228
      1.8120025      1.2195706       0.0273602       0.0275966
      1.8551454      1.2755026       0.0278057       0.0281961
      1.8982883      1.3314263       0.0281604       0.0286570
      1.9414312      1.3865368       0.0284415       0.0290096
      1.9845741      1.4401477       0.0286636       0.0292784
      2.0277171      1.4916726       0.0288387       0.0294828
      2.0708600      1.5406096       0.0289765       0.0296377
      2.1140029      1.5865277       0.0290848       0.0297549
      2.1571458      1.6290570       0.0291697       0.0298431
      2.2002887      1.6678803       0.0292361       0.0299094
      2.2434316      1.7027262       0.0292877       0.0299587
      2.2865746      1.7333644       0.0293276       0.0299953
      2.3297175      1.7596017       0.0293581       0.0300220
      2.3728604      1.7812789       0.0293809       0.0300413
      2.4160033      1.7982682       0.0293974       0.0300546
      2.4591462      1.8104722       0.0294085       0.0300634
      2.5022891      1.8178219       0.0294149       0.0300683
      2.5454321      1.8202764       0.0294170       0.0300699
 
      0.0000000      1.8712587       0.0299953       0.0304615
      0.0431429      1.8688000       0.0299923       0.0304586
      0.0862858      1.8614371       0.0299834       0.0304496
      0.1294287      1.8492105       0.0299681       0.0304342
      0.1725717      1.8321878       0.0299458       0.0304113
      0.2157146      1.8104647       0.0299155       0.0303799
      0.2588575      1.7841663       0.0298758       0.0303381
      0.3020004      1.7534485       0.0298251       0.0302836
      0.3451433      1.7185001       0.0297610       0.0302134
      0.3882862      1.6795458       0.0296807       0.0301235
      0.4314292      1.6368493       0.0295806       0.0300088
      0.4745721      1.5907183       0.0294561       0.0298628
      0.5177150      1.5415103       0.0293013       0.0296768
      0.5608579      1.4896399       0.0291093       0.0294402
      0.6040008      1.4355885       0.0288710       0.0291391
      0.6471437      1.3799153       0.0285757       0.0287558
      0.6902867      1.3232722       0.0282104       0.0282687
      0.7334296      1.2664200       0.0277599       0.0276510
      0.7765725      1.2102469       0.0272074       0.0268716
      0.8197154      1.1557876       0.0265353       0.0258965
      0.8628583      1.1042378       0.0257284       0.0246931
      0.9060012      1.0569584       0.0247780       0.0232381
      0.9491442      1.0154578       0.0236883       0.0215318
      0.9922871      0.9813380       0.0224842       0.0196145
      1.0354300      0.9561906       0.0212175       0.0175825
      1.0785729      0.9414421       0.0199667       0.0155893
      1.1217158      0.9381686       0.0188256       0.0138214
      1.1648587      0.9469299       0.0178827       0.0124500
      1.2080017      0.9676818       0.0171980       0.0115790
      1.2511446      0.9998025       0.0167901       0.0112200
      1.2942875      0.9998025       0.0167901       0.0112200
      1.3374304      0.9676818       0.0171980       0.0115790
      1.3805733      0.9469299       0.0178827       0.0124500
      1.4237162      0.9381686       0.0188256       0.0138214
      1.4668592      0.9414421       0.0199667       0.0155893
      1.5100021      0.9561906       0.0212175       0.0175825
      1.5531450      0.9813380       0.0224842       0.0196145
      1.5962879      1.0154578       0.0236883       0.0215318
      1.6394308      1.0569584       0.0247780       0.0232381
      1.6825737      1.1042378       0.0257284       0.0246931
      1.7257167      1.1557876       0.0265353       0.0258965
